TYPE_NAME,MIX_TYPE,INGR_CODE,INGR_ENG_NAME,INGR_KOR_NAME,MIX,ORI,CLASS,MIXTURE_MIX_TYPE,MIXTURE_INGR_CODE,MIXTURE_INGR_ENG_NAME,MIXTURE_INGR_KOR_NAME,MIXTURE_MIX,MIXTURE_ORI,MIXTURE_CLASS,NOTIFICATION_DATE,PROHBT_CONTENT,REMARK,DEL_YN
"병용금기","복합",D000718,Metformin,"메트포르민","[D000002]Rosiglitazone Maleate(로시글리타존말레산염)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M089365]말레인산로시글리타존/[M237507]로시글리타존말레산염","[03960]당뇨병용제","단일",D000364,Iomeprol,"이오메프롤","","[M088268]이오메프롤","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000002]Rosiglitazone Maleate(로시글리타존말레산염)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M089365]말레인산로시글리타존/[M237507]로시글리타존말레산염","[03960]당뇨병용제","단일",D000760,Iobitridol,"이오비트리돌","","[M086785]이오비트리돌","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000002]Rosiglitazone Maleate(로시글리타존말레산염)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M089365]말레인산로시글리타존/[M237507]로시글리타존말레산염","[03960]당뇨병용제","단일",D000032,"Iodised Oil","아이오다이즈드오일","","[M259322]아이오다이즈드오일(양귀비종자 유래 요오드화지방산 에틸에스테르)","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000109]Pioglitazone(피오글리타존)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M092005]염산피오글리타존/[M235069]피오글리타존염산염/[M260948]피오글리타존염","[03960]당뇨병용제","단일",D000669,Iohexol,"이오헥솔","","[M088960]이오헥솔","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000109]Pioglitazone(피오글리타존)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M092005]염산피오글리타존/[M235069]피오글리타존염산염/[M260948]피오글리타존염","[03960]당뇨병용제","단일",D000268,"Ioxaglic Acid","이옥사글린산","","[M085561]이옥사글린산","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000109]Pioglitazone(피오글리타존)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M092005]염산피오글리타존/[M235069]피오글리타존염산염/[M260948]피오글리타존염","[03960]당뇨병용제","단일",D000267,Iopamidol,"이오파미돌","","[M085529]이오파미돌","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000109]Pioglitazone(피오글리타존)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M092005]염산피오글리타존/[M235069]피오글리타존염산염/[M260948]피오글리타존염","[03960]당뇨병용제","단일",D000761,Iopromide,"이오프로마이드","","[M085564]이오프로마이드","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000109]Pioglitazone(피오글리타존)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M092005]염산피오글리타존/[M235069]피오글리타존염산염/[M260948]피오글리타존염","[03960]당뇨병용제","단일",D000364,Iomeprol,"이오메프롤","","[M088268]이오메프롤","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000109]Pioglitazone(피오글리타존)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M092005]염산피오글리타존/[M235069]피오글리타존염산염/[M260948]피오글리타존염","[03960]당뇨병용제","단일",D000760,Iobitridol,"이오비트리돌","","[M086785]이오비트리돌","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000109]Pioglitazone(피오글리타존)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M092005]염산피오글리타존/[M235069]피오글리타존염산염/[M260948]피오글리타존염","[03960]당뇨병용제","단일",D000032,"Iodised Oil","아이오다이즈드오일","","[M259322]아이오다이즈드오일(양귀비종자 유래 요오드화지방산 에틸에스테르)","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000392]Glimepiride(글리메피리드)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M086024]글리메피리드","[03960]당뇨병용제","단일",D000669,Iohexol,"이오헥솔","","[M088960]이오헥솔","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000392]Glimepiride(글리메피리드)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M086024]글리메피리드","[03960]당뇨병용제","단일",D000268,"Ioxaglic Acid","이옥사글린산","","[M085561]이옥사글린산","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000392]Glimepiride(글리메피리드)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M086024]글리메피리드","[03960]당뇨병용제","단일",D000267,Iopamidol,"이오파미돌","","[M085529]이오파미돌","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000392]Glimepiride(글리메피리드)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M086024]글리메피리드","[03960]당뇨병용제","단일",D000761,Iopromide,"이오프로마이드","","[M085564]이오프로마이드","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000392]Glimepiride(글리메피리드)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M086024]글리메피리드","[03960]당뇨병용제","단일",D000165,Ioversol,"이오베르솔","","[A000953]이오베르솔/[M088691]이오버솔/[M257716]이오베르솔/[M274167]조이오베르솔","[03960]당뇨병용제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000392]Glimepiride(글리메피리드)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M086024]글리메피리드","[03960]당뇨병용제","단일",D000364,Iomeprol,"이오메프롤","","[M088268]이오메프롤","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000392]Glimepiride(글리메피리드)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M086024]글리메피리드","[03960]당뇨병용제","단일",D000760,Iobitridol,"이오비트리돌","","[M086785]이오비트리돌","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000392]Glimepiride(글리메피리드)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M086024]글리메피리드","[03960]당뇨병용제","단일",D000032,"Iodised Oil","아이오다이즈드오일","","[M259322]아이오다이즈드오일(양귀비종자 유래 요오드화지방산 에틸에스테르)","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000445]Vildagliptin(빌다글립틴)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M221584]빌다글립틴/[M262420]빌다글립틴(미분화)","[03960]당뇨병용제","단일",D000669,Iohexol,"이오헥솔","","[M088960]이오헥솔","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000445]Vildagliptin(빌다글립틴)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M221584]빌다글립틴/[M262420]빌다글립틴(미분화)","[03960]당뇨병용제","단일",D000268,"Ioxaglic Acid","이옥사글린산","","[M085561]이옥사글린산","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
