TYPE_NAME,ITEM_SEQ,ITEM_NAME,ITEM_PERMIT_DATE,FORM_CODE_NAME,ENTP_NAME,CHART,CLASS_CODE,CLASS_NAME,ETC_OTC_NAME,MIX,MAIN_INGR,PROHBT_CONTENT,REMARK,CHANGE_DATE,BIZRNO
"분할주의",199400905,"바렙톨서방정(발프로산나트륨)",1994September15th,"서방성필름코팅정","환인제약(주)","흰색, 원형의 필름코팅된 서방정",01130,"항전간제","전문의약품","단일","[M070676]발프로산나트륨","분할불가","",20260511,2158136171
"분할주의",199403325,"일성이솦틴서방정240밀리그람(베라파밀염산염)",1994September14th,"서방성필름코팅정","일성아이에스(주)","서방형의 필름코팅된 연녹색의 장타원형 정제이다.",02170,"혈관확장제","전문의약품","단일","[M203207]베라파밀염산염","분할불가","",20210604,1068100710
"분할주의",199500442,"임듈지속정60밀리그램(이소소르비드-5-모노니트레이트)",1995April14th,"서방성필름코팅정","(주)유한양행","미황색의 타원형 필름코팅정",02170,"혈관확장제","전문의약품","단일","[M083258]이소소르비드5모노니트레이트","분할가능","분할 복용 가능하지만 씹거나 부수어서는 안되고 음료와 함께 반드시 삼키도록 함",20191219,1188100601
"분할주의",199501060,"일성이솦틴서방정180밀리그람(베라파밀염산염)",1995October16th,"서방성필름코팅정","일성아이에스(주)","서방성의 필름코팅된 회자색의 타원형 정제이다.",02170,"혈관확장제","전문의약품","단일","[M203207]베라파밀염산염","분할불가","",20210604,1068100710
"분할주의",199501666,"영일디클로페낙나트륨정50밀리그람(수출명:디볼타렌정,메디타렌정)(수출용)",1995September25th,"장용성필름코팅정","영일제약(주)","국내용: 황색 원형의 장용성 제피정수출용: 진황색 원형의 장용성 제피정",01140,"해열.진통.소염제","전문의약품","단일","[M050288]디클로페낙나트륨/[M050288]디클로페낙나트륨","분할불가","",20260220,3018106847
"분할주의",199501947,"신일디클로페낙나트륨정",1995September20th,"장용성필름코팅정","신일제약(주)","주황색의 장용성인 원형 필름코팅정제",01140,"해열.진통.소염제","전문의약품","단일","[M050288]디클로페낙나트륨","분할불가","",20260220,3038113742
"분할주의",199501950,"신일디클로페낙나트륨정50밀리그람",1995September25th,"장용성필름코팅정","신일제약(주)","황색의 장용성인 장방형 필름코팅정제",01140,"해열.진통.소염제","전문의약품","단일","[M050288]디클로페낙나트륨","분할불가","",20260220,3038113742
"분할주의",199502365,"그루타제정",1995October5th,"장용성필름코팅정","지엘파마(주)","장방형의 장용피를 한 연녹색의 필름코팅정",02330,"건위소화제","일반의약품","복합","[M040678]판크레아틴/[M100297]셀룰라제/[M268886]우담즙건조엑스/[M227778]디메티콘","분할불가","",20250611,1238114470
"분할주의",199502850,"판제캅셀(판크레아제장용성과립)(수출용)",1995November7th,"경질캡슐제, 장용성과립제","한국코러스(주)","회백색의 장용성 과립이 들어 있는 상부 투명, 하부 백색의 경질 캅셀제",02330,"건위소화제","일반의약품","단일","[M087260]판크레아제장용성과립","분할불가","",20140617,2058140116
"분할주의",199600246,"베스자임정",1996May7th,"장용성필름코팅정","동아에스티(주)","이 약은 분홍색의 타원형의 장용성 내층을 포함하는 이중제피정이다.",02330,"건위소화제","일반의약품","복합","[M227778]디메티콘/[M040678]판크레아틴/[M095415]브로멜라인","분할불가","",20200422,2048640122
"분할주의",199600367,"판키아제정",1996February29th,"필름코팅정","일동제약(주)","장방형의 장용피를 한 연녹색의 필름코팅정",02330,"건위소화제","일반의약품","복합","[M040678]판크레아틴/[M100297]셀룰라제/[M273864]우담즙 건조엑스/[M227778]디메티콘","분할불가","",20250715,6828500435
"분할주의",199602312,"푸리타제정",1996April6th,"장용성필름코팅정","(주)한국파비스제약","장방형의 장용피를 한 연녹색의 필름코팅정",02330,"건위소화제","일반의약품","복합","[M040678]판크레아틴/[M100297]셀룰라제/[M273864]우담즙 건조엑스/[M227778]디메티콘","분할불가","",20250415,2838501407
"분할주의",199604622,"아달라트오로스정30(니페디핀)",1996October16th,"서방성필름코팅정","바이엘코리아(주)","분홍색의 원형 서방성 필름코팅정",02170,"혈관확장제","전문의약품","단일","[M260164]니페디핀(미분화)","분할불가","",20170703,1208100467
"분할주의",199700166,"낙센에프서방정1000밀리그램(나프록센)",1997December26th,"서방정","(주)종근당","이 약은 엷은 분홍색의 장방형 정제이다.",01140,"해열.진통.소염제","전문의약품","단일","[M050116]나프록센","분할불가","",20251113,3128560679
"분할주의",199700262,"이연질산이소소르비드서방캅셀40밀리그램(수출용)",1997September29th,"서방성캡슐제, 펠렛","이연제약(주)","연갈색의과립이든상부는연초록,하부는연분홍색의서방형캅셀",02170,"혈관확장제","전문의약품","단일","[M246508]희석이소소르비드질산염(40%)","분할불가","",20111127,3018505394
"분할주의",199700374,"카디톤연질캡슐(수출용)",1997February22nd,"장용성캡슐제, 펠렛","(주)유유제약","암녹색의 내용물이 든 녹색의 장용성 타원형 연질캅셀제",02190,"기타의 순환계용약","일반의약품","복합","[M050416]마늘추출유/[M070379]마늘정유/[M084613]마늘건조엑스/[M251458]백삼건조엑스/[M070990]서양산사자건조엑스/[M080328]트록세루틴/[M083966]필수인지질성물질/[M051139]오로트산","분할불가","",20141013,1238101790
"분할주의",199700548,"오메큐캡슐(오메프라졸)",1997April21st,"장용성캡슐제, 펠렛","일동제약(주)","흰색 내지 연한 황갈색의 장용성 구형 과립이 충진된 상·하부 보라색의 경질캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M083697]오메프라졸장용성과립","분할불가","",20250116,6828500435
"분할주의",199700763,"유한세파클러서방정375밀리그램[수출명:유한유클러서방정375밀리그램]",1997March25th,"서방성필름코팅정","(주)유한양행","암청색의 장방형 필름코팅정",06180,"주로 그람양성, 음성균에 작용하는 것","전문의약품","단일","[M222859]세파클러수화물","분할불가","",20211201,1188100601
"분할주의",199700798,"앤지비드서방정40mg(묽은이소소르비드이질산염)",1997October13th,"서방정","코오롱제약(주)","백색의 원형 정제",02170,"혈관확장제","전문의약품","단일","[M250379]묽은이소소르비드이질산염","분할 불가","",20211022,3068507363
"분할주의",199700808,"이소트릴지속정60밀리그람(이소소르비드-5-모노니트레이트)",1997October31st,"서방성필름코팅정","코오롱제약(주)","황색의 타원형 제피정",02170,"혈관확장제","전문의약품","단일","[M083257]이소소르비드5모노니트레이트90%","분할가능","분할 복용 가능하지만 씹거나 부수어서는 안되고 음료와 함께 반드시 삼키도록 함",20191219,3068507363
"분할주의",199700918,"아주오메프라졸캡슐",1997September1st,"경질캡슐제, 장용성과립제","아주약품(주)","백색 내지 회백색의 장용성 과립이 충진된 상부 적갈색, 하부 분홍색의 경질캅셀",02320,"소화성궤양용제","전문의약품","단일","[M083697]오메프라졸장용성과립","분할불가","",20240327,8028803696
"분할주의",199701293,"오피졸캡슐(오메프라졸)(수출용)",1997October13th,"경질캡슐제, 장용성과립제","명인제약(주)","백색 내지 회백색의 장용성 과립이 충진된 상부 적갈색, 하부 분홍색의 경질캡슐",02320,"소화성궤양용제","전문의약품","단일","[M083697]오메프라졸장용성과립","분할불가","",20240911,1248118673
"분할주의",199701758,"게리브론연질캡슐(미르톨)",1997September29th,"장용성필름코팅당의정","(주)셀릭스","미황색의 액이 충진된 녹색의 타원형 연질캡슐제",02220,"진해거담제","일반의약품","단일","[M096297]미르톨","분할불가","",20070420,1128132084
"분할주의",199701916,"란시드캡슐30밀리그램(란소프라졸)[수출명:란프라시드캡슐(LANPRACIDCapsule)]",1997February21st,"장용성캡슐제, 펠렛","고려제약(주)","백색내지 엷은 갈색의 과립이 든 상·하부 백색의 경질캅셀제",02320,"소화성궤양용제","전문의약품","단일","[M085578]란소프라졸","분할불가","",20251017,1268104796
"분할주의",199702543,"스토라민정(수출용)",1997December2nd,"장용성필름코팅정","(주)동구바이오제약","주황색의 원형 장용성 필름코팅정",02330,"건위소화제","일반의약품","복합","[M040678]판크레아틴/[M051173]우담즙엑스/[M227778]디메티콘/[M051916]헤미셀룰라제","분할불가","",20150914,1248533615
"분할주의",199702560,"렌탈정(수출용)",1997October6th,"장용성필름코팅정","(주)동구바이오제약","백색 장방형 필름코팅정",02330,"건위소화제","일반의약품","복합","[M040678]판크레아틴/[M223083]시메티콘","분할불가","",20150915,1248533615
"분할주의",199702883,"클리프서방정375밀리그람(세파클러수화물)",1997December10th,"서방성필름코팅정","구주제약(주)","청색의 장방형 서방정제",06180,"주로 그람양성, 음성균에 작용하는 것","전문의약품","단일","[M222859]세파클러수화물","분할불가","",20190918,1248136268
"분할주의",199703010,"초당아스피린장용정100mg(아스피린)",1997January17th,"장용성필름코팅정","초당약품공업(주)","흰색의 원형 장용성 필름코팅정제",02190,"기타의 순환계용약","일반의약품","단일","[M040355]아스피린","분할불가","",20251202,1138115303
"분할주의",199703386,"디페트정(디클로페낙나트륨)(수출명 : Korus Diclofenac Tab.)(수출용)",1997December23rd,"장용성필름코팅정","한국코러스(주)","주황색의 원형 장용성 제피정제이다.",01140,"해열.진통.소염제","전문의약품","단일","[M050288]디클로페낙나트륨","분할불가","",20260220,2058140116
"분할주의",199704519,"펜타사서방정500밀리그램(메살라진)",1997September5th,"서방정","한국페링제약(주)","회백색에서 엷은 갈색의 반점이 있는 원형 정제",02390,"기타의 소화기관용약","전문의약품","단일","[M083890]메살라진","분할가능","이 약은 으깨거나 씹어서 복용할 수 없음. 용이한 투여를 위한 분할하거나, 투여 직전에 물이나  주스에 현탁시켜 먹을 수 있음",20260701,1148633783
"분할주의",199704618,"엠에스알서방정10밀리그램(모르핀황산염수화물)",1997February4th,"서방성필름코팅정","하나제약(주)","미황색의 양면이 볼록한 원형 서방성 제피정",08110,"아편알카로이드계 제제","전문의약품","단일","[M223034]모르핀황산염수화물","분할불가","","",1248137632
"분할주의",199704619,"엠에스알서방정30밀리그램(모르핀황산염수화물)",1997February4th,"서방성필름코팅정","하나제약(주)","양면이 볼록한 보라색의 제피정",08110,"아편알카로이드계 제제","전문의약품","단일","[M223034]모르핀황산염수화물","분할불가","","",1248137632
"분할주의",199704622,"디코데서방정(디히드로코데인타르타르산염)",1997March13th,"서방성필름코팅정","하나제약(주)","백색 또는 미백색의 장방형 서방성 정제",08110,"아편알카로이드계 제제","전문의약품","단일","[M249060]디히드로코데인타르타르산염","분할불가","","",1248137632
"분할주의",199800767,"트라몰8시간서방정650밀리그람(아세트아미노펜)",1998February26th,"서방성필름코팅정","코오롱제약(주)","백색의 장방형 필름코팅정제",01140,"해열.진통.소염제","일반의약품","단일","[M040353]아세트아미노펜","분할불가","",20251110,3068507363
"분할주의",199800770,"앤지비드서방캡슐120밀리그램(질산이소소르비드)(수출용)",1998July29th,"서방성캡슐제, 펠렛","코오롱제약(주)","백색 혹은 거의 백색의 제피과립이 든 상하의 살색의 서방형캅셀",02170,"혈관확장제","전문의약품","단일","[M250785]이소소르비드질산염 제피과립","분할불가","",20120314,3068507363
"분할주의",199800976,"테올란비서방캡슐200밀리그램(테오필린)",1998August5th,"서방성캡슐제, 펠렛","알보젠코리아(주)","흰색 내지 황백색의 서방성펠렛이 들어있는 상부 녹색, 하부 무색투명한 경질캡슐제",02220,"진해거담제","전문의약품","단일","[M088689]테오필린폴리메릭쉘드콤플렉스","분할불가","",20200110,2158121950
"분할주의",199800979,"테올란비서방캡슐100밀리그램(테오필린)",1998September10th,"서방성캡슐제, 펠렛","알보젠코리아(주)","흰색 내지 황백색의 서방성펠렛이 들어있는 상부 녹색, 하부 무색투명한 경질캡슐제",02220,"진해거담제","전문의약품","단일","[M088689]테오필린폴리메릭쉘드콤플렉스","분할불가","",20200110,2158121950
"분할주의",199801024,"케타스캅셀10밀리그람(이부딜라스트)",1998June24th,"경질캡슐제, 서방성장용성펠렛","(주)한독","백색의 서방성과립 및 장용서방성과립을 함유하는 상·하부 백색의 경질캅셀제이다.",02190,"기타의 순환계용약","전문의약품","단일","[M050736]이부딜라스트과립","분할불가","",20181105,2208100530
"분할주의",199801026,"훼스탈플러스정",1998October29th,"장용성필름코팅정","(주)한독","하얀색의 달걀형 장용성 필름코팅정",02330,"건위소화제","일반(안전상비)","복합","[M040678]판크레아틴/[M100297]셀룰라제/[M223167]우르소데옥시콜산/[M223083]시메티콘","분할불가","",20250519,2208100530
"분할주의",199801067,"글리펜서방캅셀(페노피브레이트펠렛)",1998December3rd,"서방성캡슐제, 펠렛","삼천당제약(주)","흰색 또는 미황색의 균일한 구형입자가 충진된 무색투명한 캅셀제",02180,"동맥경화용제","전문의약품","단일","[M095127]페노피브레이트펠렛","분할불가","",20250407,1248104295
"분할주의",199801548,"오메놀캡슐(오메프라졸)(수출명:PeprazoleCaps.OprazecCaps.)(수출용)",1998October22nd,"장용성캡슐제, 펠렛","한국유나이티드제약(주)","흰색 내지 회백색의 장용성 과립이 충전된 상부 적갈색, 하부 분홍색의 경질캡슐",02320,"소화성궤양용제","전문의약품","단일","[M083697]오메프라졸장용성과립","분할불가","",20241008,3078105244
"분할주의",199801575,"부광티모닐서방정300밀리그램(카르바마제핀)",1998June29th,"서방정","부광약품(주)","백색의 원형 정제",01130,"항전간제","전문의약품","단일","[M040569]카르바마제핀","분할 불가","",20250818,1188100450
"분할주의",199801581,"오르필서방정150밀리그램(발프로산나트륨)",1998November12th,"서방성필름코팅정","부광약품(주)","흰색, 원형의 필름코팅된 서방정",01130,"항전간제","전문의약품","단일","[M070676]발프로산나트륨","분할불가","",20260511,1188100450
"분할주의",199802091,"디로핀지속정(펠로디핀)(수출명:Antitrestab.)",1998April10th,"서방성필름코팅정","경동제약(주)","연분홍색의 원형 필름코팅정",02140,"혈압강하제","전문의약품","단일","[M084735]펠로디핀","분할불가","",20200622,1248135518
"분할주의",199802250,"카나제정(칼리디노게나제)",1998October14th,"장용성필름코팅정","경동제약(주)","주황색 원형의 장용성 필름코팅정이다.",02190,"기타의 순환계용약","전문의약품","단일","[M082140]칼리디노게나제","분할불가","",20200724,1248135518
"분할주의",199802257,"카바민씨알정200밀리그람(카르바마제핀)(수출용)",1998April15th,"서방성필름코팅정","하나제약(주)","베이지-오렌지색의 분할가능한 캅셀모양의 제피정",01130,"항전간제","전문의약품","단일","[M040569]카르바마제핀","분할불가","",20221215,1248137632
"분할주의",199802675,"오멕스캡슐(오메프라졸)",1998April24th,"장용성캡슐제, 펠렛","영풍제약(주)","흰색내지 옅은 다갈색의 장용성 과립이 충진된 상부 적갈색,하부분홍색의 경질캡슐제이다.",02320,"소화성궤양용제","전문의약품","단일","[M083697]오메프라졸장용성과립","분할불가","",20240327,1398102509
"분할주의",199803482,"조피린장용정(설파살라진)",1998May11th,"장용성필름코팅정","한림제약(주)","황색의 장용성 코팅정제",06210,"설화제","전문의약품","단일","[M083653]설파살라진","분할불가","",20221011,1358102638
"분할주의",199806740,"지트람엑스엘서방정150밀리그람(트라마돌염산염)",1998December5th,"서방성필름코팅정","한국먼디파마(유)","백색의 필름코팅 장방형 서방성 정제",01140,"해열.진통.소염제","전문의약품","단일","[M222893]트라마돌염산염","분할불가","",20260119,1208180103
"분할주의",199806741,"지트람엑스엘서방정200밀리그람(트라마돌염산염)",1998December5th,"서방성필름코팅정","한국먼디파마(유)","백색의 필름코팅 장방형 서방성 정제",01140,"해열.진통.소염제","전문의약품","단일","[M222893]트라마돌염산염","분할불가","",20260119,1208180103
"분할주의",199806926,"사피루진이엔정500(설파살라진)(수출용)",1998March31st,"장용성필름코팅정","초당약품공업(주)","백색의 타원형 장용성 필름코팅정제",06210,"설화제","전문의약품","단일","[M083653]설파살라진","분할불가","",20221011,1138115303
"분할주의",199900120,"오엠피정40밀리그램(오메프라졸)",1999October6th,"장용성필름코팅정","(주)종근당","주황색의 장방형 장용필름코팅정제",02320,"소화성궤양용제","전문의약품","단일","[M083698]오메프라졸","분할불가","",20240327,3128560679
"분할주의",199900417,"로딘엑스엘정400밀리그램(미분화에토돌락)",1999April15th,"서방성필름코팅정","건일제약(주)","밝은 적색의 장방형 필름코딩정",01140,"해열.진통.소염제","전문의약품","단일","[M257127]미분화에토돌락","분할불가","",20241216,3128106060
"분할주의",199900544,"트리돌서방정(트라마돌염산염)",1999April17th,"서방성필름코팅정","(주)유한양행","흰색의 원형 필름코팅정",01140,"해열.진통.소염제","전문의약품","단일","[M222893]트라마돌염산염","분할불가","",20260219,1188100601
"분할주의",199900835,"나트릭스서방정(인다파미드)",1999January22nd,"서방성필름코팅정","영진약품(주)","백색의 원형 서방성코팅정",02140,"혈압강하제","전문의약품","단일","[M051280]인다파미드","분할불가","",20221216,2188100352
"분할주의",199900926,"훼스탈골드정",1999October2nd,"장용성필름코팅정","(주)한독","흰색의 달걀형 장용성 필름코팅정",02330,"건위소화제","일반(안전상비)","복합","[M040678]판크레아틴/[M267745]디아스타제·프로테아제·셀룰라제/[M084062]프로자임6/[M050379]리파제/[M100297]셀룰라제/[M223167]우르소데옥시콜산/[M223083]시메티콘","분할불가","",20250519,2208100530
"분할주의",199901651,"오르필서방정600밀리그램(발프로산나트륨)",1999March25th,"서방성필름코팅정","부광약품(주)","흰색, 타원형의 필름코팅된 서방정",01130,"항전간제","전문의약품","단일","[M070676]발프로산나트륨","분할불가","",20260511,1188100450
"분할주의",199902308,"오메드정10밀리그램(오메프라졸)",1999October20th,"장용성필름코팅정","에스케이케미칼(주)","연회색의 원형 장용제피정제",02320,"소화성궤양용제","전문의약품","단일","[M083698]오메프라졸","분할불가","",20240327,8468100915
"분할주의",199903215,"메진정500mg(메살라진)(수출용)",1999August31st,"장용성필름코팅정","(주)휴온스","황색의 장방형 장용성 필름코팅정",02390,"기타의 소화기관용약","전문의약품","단일","[M083890]메살라진","분할불가","",20221011,8638700270
"분할주의",199903663,"키모타제정(수출용)",1999June2nd,"장용성당의정","(주)서울제약","녹색의 원형 장용성 당의정* 수출용1 녹색의 원형 장용성 당의정* 수출용2 분홍색의 원형 장용성 당의정",03950,"효소제제","일반의약품","복합","[M095415]브로멜라인/[M051649]결정트립신/[M095415]브로멜라인/[M051649]결정트립신","분할불가","",20170904,1338130405
"분할주의",199904843,"프로타제정(수출명:DAESHINPROTASE)",1999January28th,"장용성당의정","대화제약(주)","<내수용> 녹색의 원형 장용당의정 <수출용> 연녹색의 원형 장용성 필름코팅정",03950,"효소제제","일반의약품","복합","[M095415]브로멜라인/[M051649]결정트립신/[M095415]브로멜라인/[M051649]결정트립신","분할불가","",20241210,1338122322
"분할주의",199906953,"클래리시드엑스엘서방정500밀리그램(클래리트로마이신)",1999April14th,"서방성필름코팅정","한국애보트(유)","황색의 타원형 서방정",06190,"기타의 항생물질제제(복합항생물질제제를 포함)","전문의약품","단일","[M223198]클래리트로마이신","분할불가","",20250228,1208154740
"분할주의",199907296,"바로메졸캡슐(오메프라졸)",1999May24th,"경질캡슐제, 장용성과립제","신풍제약(주)","흰색∼연한 노란색의 장용성 과립이 충전된 상부 적갈색, 하부 분홍색의 경질캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M083697]오메프라졸장용성과립","분할불가","",20240327,1348103819
"분할주의",199907311,"란스톤캡슐(란소프라졸과립)",1999December30th,"경질캡슐제, 장용성과립제","제일약품(주)","이 약은 백색내지 엷은 갈색을 띠는 백색의 과립을 백색의 캡슐에 충진한 경질캡슐제이다.",02320,"소화성궤양용제","전문의약품","단일","[M091244]란소프라졸과립","분할불가","",20240913,2428500620
"분할주의",200000363,"맥스마빌장용정",2000March6th,"장용성필름코팅정","(주)유유제약","백색의 원형 장용필름코팅정",03990,"따로 분류되지 않는 대사성 의약품","전문의약품","복합","[M082905]칼시트리올/[M222873]알렌드론산나트륨수화물","분할불가","",20240610,1238101790
"분할주의",200000366,"개스판연질캡슐(수출용)",2000August11th,"장용성필름코팅당의정","(주)유유제약","무색의 유상내용물이 들어있는 담록색의 타원형 연질캅셀",02390,"기타의 소화기관용약","일반의약품","복합","[M071401]캐레웨이유/[M089664]페파민트유","분할불가","",20141013,1238101790
"분할주의",200000999,"타스펜8시간이알서방정650밀리그람(아세트아미노펜)(수출명:도로돈이알정)",2000April28th,"서방성필름코팅정","대우제약(주)","흰색의 장방형 필름코팅정",01140,"해열.진통.소염제","일반의약품","단일","[M040353]아세트아미노펜/[M040353]아세트아미노펜","분할불가","",20251110,6038109769
"분할주의",200001172,"디퓨탭서방정(이부프로펜)",2000May22nd,"서방정","동성제약(주)","흰색의 장방형 정제",01140,"해열.진통.소염제","일반의약품","단일","[M051259]이부프로펜","분할 불가","",20251010,2118125288
"분할주의",200001457,"프로막정500밀리그램(발프로산마그네슘)",2000March8th,"장용성필름코팅정","명인제약(주)","흰색의 타원형 장용성 필름코팅정제",01130,"항전간제","전문의약품","단일","[M090172]발프로산마그네슘","분할불가","",20260511,1248118673
"분할주의",200001458,"프로막정200밀리그램(발프로산마그네슘)",2000February24th,"장용성필름코팅정","명인제약(주)","흰색의 타원형 장용성 필름코팅정제",01130,"항전간제","전문의약품","단일","[M090172]발프로산마그네슘","분할불가","",20260511,1248118673
"분할주의",200001758,"파마디클로페낙나트륨정100밀리그램(수출용)",2000May12th,"장용성필름코팅정","(주)한국파마","황색의 타원형으로된 장용피정제(수출용 : 황색의 장방형으로 된 장용피 정제)",01140,"해열.진통.소염제","전문의약품","단일","[M050288]디클로페낙나트륨","분할불가","",20260220,1248115899
